sep=,
CUSTOM.date [local],CUSTOM.updateTime [local],OSD.flyTime,OSD.flyTime [s],OSD.latitude,OSD.longitude,OSD.height [ft],OSD.heightMax [ft],OSD.vpsHeight [ft],OSD.altitude [ft],OSD.mileage [ft],OSD.hSpeed [MPH],OSD.hSpeedMax [MPH],OSD.xSpeed [MPH],OSD.xSpeedMax [MPH],OSD.ySpeed [MPH],OSD.ySpeedMax [MPH],OSD.zSpeed [MPH],OSD.zSpeedMax [MPH],OSD.pitch,OSD.roll,OSD.yaw,OSD.yaw [360],OSD.directionOfTravel,OSD.flycState,OSD.flycCommand,OSD.flightAction,OSD.gpsNum,OSD.gpsLevel,OSD.isGPSUsed,OSD.nonGPSCause,OSD.droneType,OSD.isSwaveWork,OSD.waveError,OSD.goHomeStatus,OSD.batteryType,OSD.ctrlDevice,OSD.isOnGround,OSD.isMotorOn,OSD.isMotorBlocked,OSD.motorStartFailedCause,OSD.motorFailReason,OSD.isImuPreheated,OSD.imuInitFailReason,OSD.isAcceletorOverRange,OSD.isBarometerDeadInAir,OSD.isCompassError,OSD.isGoHomeHeightModified,OSD.canIOCWork,OSD.isNotEnoughForce,OSD.isOutOfLimit,OSD.isPropellerCatapult,OSD.isVibrating,OSD.isVisionUsed,OSD.voltageWarning,GIMBAL.mode,GIMBAL.pitch,GIMBAL.roll,GIMBAL.yaw,GIMBAL.yaw [360],GIMBAL.isPitchAtLimit,GIMBAL.isRollAtLimit,GIMBAL.isYawAtLimit,GIMBAL.isStuck,CAMERA.isPhoto,CAMERA.isVideo,CAMERA.filename,CAMERA.sdCardIsInserted,CAMERA.sdCardState,RC.downlinkSignal,RC.uplinkSignal,RC.aileron,RC.elevator,RC.throttle,RC.rudder,RC.mode,RC.goHomeDepressed,RC.recordDepressed,RC.shutterDepressed,RC.playbackDepressed,RC.wheelDepressed,RC.wheelOffset,RC.custom1Depressed,RC.custom2Depressed,RC.custom3Depressed,RC.custom4Depressed,BATTERY.chargeLevel,BATTERY.currentPV [V],BATTERY.currentCapacity [mAh],BATTERY.fullCapacity [mAh],BATTERY.voltage [V],BATTERY.isCellVoltageEstimated,BATTERY.cellVoltage1 [V],BATTERY.cellVoltage2 [V],BATTERY.maxCellVoltageDeviation,BATTERY.isCellVoltageDeviationHigh,BATTERY.isVoltageLow,BATTERY.current [A],BATTERY.temperature [F],BATTERY.minTemperature [F],BATTERY.maxTemperature [F],BATTERY.usefulTime [s],BATTERY.goHomeTime [s],BATTERY.landTime [s],BATTERY.goHomeBattery,BATTERY.landBattery,BATTERY.safeFlyRadius,BATTERY.volumeConsume,BATTERY.status,BATTERY.goHomeStatus,BATTERY.goHomeCountdown,BATTERY.lowWarning,BATTERY.lowWarningGoHome,BATTERY.seriousLowWarning,BATTERY.seriousLowWarningLanding,BATTERY.timesCharged,MC.failSafeAction,MC.isObstacleAvoidanceEnabled,MC.isCollisionAvoidanceEnabled,MC.isRthObstacleAvoidanceEnabled,MC.isBraking,MC.isAvoidingObstacle,MC.isAvoidingActiveObstacle,MC.isAscentLimitedByObstacle,MC.isLandingConfirmationNeeded,MC.atLowAltitudeLimit,MC.atDistanceLimit,MC.atAirportAltitudeLimit,MC.atAirportBoundary,HOME.latitude,HOME.longitude,HOME.distance [ft],HOME.height [ft],HOME.heightLimit [ft],HOME.isHomeRecord,HOME.goHomeMode,HOME.aircraftHeadDirection,HOME.isDynamicHomePointEnabled,HOME.isReachedLimitDistance,HOME.isReachedLimitHeight,HOME.isCompassCalibrating,HOME.compassCalibrationState,HOME.isMultipleFlightModeEnabled,HOME.isBeginnerMode,HOME.isIOCEnabled,HOME.iocMode,HOME.goHomeHeight [ft],HOME.courseLockAngle,HOME.forceLandingHeight [ft],HOME.dataRecorderFileIndex,WEATHER.windDirection,WEATHER.windRelativeDirection,WEATHER.windSpeed [MPH],WEATHER.maxWindSpeed [MPH],WEATHER.windStrength,WEATHER.isFacingWind,WEATHER.isFlyingIntoWind,RECOVER.appType,RECOVER.appVersion,RECOVER.aircraftName,RECOVER.aircraftSerial,RECOVER.cameraSerial,RECOVER.rcSerial,RECOVER.batterySerial,DETAILS.totalTime [s],DETAILS.totalDistance [ft],DETAILS.maxHeight [ft],DETAILS.maxHorizontalSpeed [MPH],DETAILS.maxVerticalSpeed [MPH],DETAILS.photoNum,DETAILS.videoTime [s],DETAILS.aircraftName,DETAILS.aircraftSerial,DETAILS.cameraSerial,DETAILS.rcSerial,DETAILS.batterySerial,DETAILS.appName,DETAILS.appType,DETAILS.appVersion,DETAILS.guid,SERIAL.flightController,SERIAL.camera,SERIAL.gimbal,SERIAL.rc,SERIAL.battery,SERIAL.battery2,APPGPS.latitude,APPGPS.longitude,APPGPS.accuracy,APP.tip,APP.warning
7/11/2026,7:25:48.90 PM,0m 41.9s,41.9,47.7060640591732,11.7405652642817,59.7,60.0,56.7,2449,161.7,19.747252,19.747252,-19.685072,8.500372,1.565858,14.316416,0,0.223694,-22.1,0.7,175,175,175.3,P-GPS,Auto Fly,,27,5,True,,Mini 4 Pro,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,167.4,167.4,False,False,False,False,False,False,,True,Normal,100,100,1024,1684,1024,1024,C,False,False,False,False,False,0,False,False,False,False,50,7.35,1241,2494,7.35,False,3.679,3.671,0.008,False,False,6.267,112.5,109.7,112.4,,,,,,,,,Idle,,,,,,4,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,47.7061320202969,11.7402183049631,88.7,2351.1,393.7,True,1,1,False,False,False,False,,True,False,False,,164,,16.4,59,S,N,2.9,3.35,Calm,True,True,,1.11.99,DJI Mini 4 Pro,1581F6Z9C23AL003,6TVFL9Q0M2X6V9,6UZBL93021065D,7BVPM5DDA201D2,191.3,3.5,62.3,27.100304,9.618842,0,0,DJI Mini 4 Pro,1581F6Z9C23AL003,6TVFL9Q0M2X6V9,6UZBL93021065D,7BVPM5DDA201D2,DJI Fly,,1.11.99,7AF13900-8B81-53DC-83AD-699DD8891660,1581F6Z9C23AL003CW6K,6TVFL9Q0M2X6V9,,6UZBL93021065D,7BVPM5DDA201D2,,,,,,
7/11/2026,7:25:49.00 PM,0m 42.0s,42.0,47.7060552440338,11.74056636459,59.7,60.0,56.7,2449,164.9,19.970249,19.970249,-19.908766,8.500372,1.565858,14.316416,0,0.223694,-21.7,0.9,175,175,175.1,P-GPS,Auto Fly,,27,5,True,,Mini 4 Pro,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,167.4,167.4,False,False,False,False,False,False,,True,Normal,100,100,1024,1684,1024,1024,C,False,False,False,False,False,0,False,False,False,False,50,7.35,1241,2494,7.35,False,3.679,3.671,0.008,False,False,6.267,112.5,109.7,112.4,,,,,,,,,Idle,,,,,,4,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,47.7061320202969,11.7402183049631,89.9,2351.1,393.7,True,1,1,False,False,False,False,,True,False,False,,164,,16.4,59,S,N,2.9,3.35,Calm,True,True,,1.11.99,DJI Mini 4 Pro,1581F6Z9C23AL003,6TVFL9Q0M2X6V9,6UZBL93021065D,7BVPM5DDA201D2,191.3,3.5,62.3,27.100304,9.618842,0,0,DJI Mini 4 Pro,1581F6Z9C23AL003,6TVFL9Q0M2X6V9,6UZBL93021065D,7BVPM5DDA201D2,DJI Fly,,1.11.99,7AF13900-8B81-53DC-83AD-699DD8891660,1581F6Z9C23AL003CW6K,6TVFL9Q0M2X6V9,,6UZBL93021065D,7BVPM5DDA201D2,,,,,,
7/11/2026,7:25:49.10 PM,0m 42.1s,42.1,47.7060475822906,11.7405672974928,59.7,60.0,56.7,2449,167.7,20.193262,20.193262,-20.13246,8.500372,1.565858,14.316416,0,0.223694,-21.7,0.2,174.8,174.8,175.3,P-GPS,Auto Fly,,27,5,True,,Mini 4 Pro,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,167.4,167.4,False,False,False,False,False,False,,True,Normal,100,100,1024,1684,1024,1024,C,False,False,False,False,False,0,False,False,False,False,50,7.35,1241,2494,7.35,False,3.679,3.671,0.008,False,False,6.267,112.5,109.7,112.4,,,,,,,,,Idle,,,,,,4,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,47.7061320202969,11.7402183049631,91.0,2351.1,393.7,True,1,1,False,False,False,False,,True,False,False,,164,,16.4,59,S,N,2.9,3.35,Calm,True,True,,1.11.99,DJI Mini 4 Pro,1581F6Z9C23AL003,6TVFL9Q0M2X6V9,6UZBL93021065D,7BVPM5DDA201D2,191.3,3.5,62.3,27.100304,9.618842,0,0,DJI Mini 4 Pro,1581F6Z9C23AL003,6TVFL9Q0M2X6V9,6UZBL93021065D,7BVPM5DDA201D2,DJI Fly,,1.11.99,7AF13900-8B81-53DC-83AD-699DD8891660,1581F6Z9C23AL003CW6K,6TVFL9Q0M2X6V9,,6UZBL93021065D,7BVPM5DDA201D2,,,,,,
7/11/2026,7:25:49.16 PM,0m 42.2s,42.2,47.7060388975312,11.7405685803836,59.7,60.0,57.4,2449,170.9,20.434664,20.434664,-20.356154,8.500372,1.789552,14.316416,0,0.223694,-21.3,0.1,175,175,174.3,P-GPS,Auto Fly,,27,5,True,,Mini 4 Pro,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,167.4,167.4,False,False,False,False,False,False,,True,Normal,100,100,1024,1684,1024,1024,C,False,False,False,False,False,0,False,False,False,False,50,7.35,1241,2494,7.35,False,3.679,3.671,0.008,False,False,6.267,112.5,109.7,112.4,,,,,,,,,Idle,,,,,,4,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,47.7061320202969,11.7402183049631,92.4,2351.1,393.7,True,1,1,False,False,False,False,,True,False,False,,164,,16.4,59,S,N,2.9,3.35,Calm,True,True,,1.11.99,DJI Mini 4 Pro,1581F6Z9C23AL003,6TVFL9Q0M2X6V9,6UZBL93021065D,7BVPM5DDA201D2,191.3,3.5,62.3,27.100304,9.618842,0,0,DJI Mini 4 Pro,1581F6Z9C23AL003,6TVFL9Q0M2X6V9,6UZBL93021065D,7BVPM5DDA201D2,DJI Fly,,1.11.99,7AF13900-8B81-53DC-83AD-699DD8891660,1581F6Z9C23AL003CW6K,6TVFL9Q0M2X6V9,,6UZBL93021065D,7BVPM5DDA201D2,,,,,,
7/11/2026,7:25:49.26 PM,0m 42.3s,42.3,47.7060314882454,11.740569589146,59.7,60.0,58.0,2449,173.6,20.88037,20.88037,-20.803542,8.500372,1.789552,14.316416,0,0.223694,-20.8,1.7,174.8,174.8,174.7,P-GPS,Auto Fly,,27,5,True,,Mini 4 Pro,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,167.4,167.4,False,False,False,False,False,False,,True,Normal,100,100,1024,1684,1024,1024,C,False,False,False,False,False,0,False,False,False,False,50,7.35,1241,2494,7.35,False,3.679,3.671,0.008,False,False,6.267,112.5,109.7,112.4,,,,,,,,,Idle,,,,,,4,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,47.7061320202969,11.7402183049631,93.7,2351.1,393.7,True,1,1,False,False,False,False,,True,False,False,,164,,16.4,59,S,N,2.9,3.35,Calm,True,True,,1.11.99,DJI Mini 4 Pro,1581F6Z9C23AL003,6TVFL9Q0M2X6V9,6UZBL93021065D,7BVPM5DDA201D2,191.3,3.5,62.3,27.100304,9.618842,0,0,DJI Mini 4 Pro,1581F6Z9C23AL003,6TVFL9Q0M2X6V9,6UZBL93021065D,7BVPM5DDA201D2,DJI Fly,,1.11.99,7AF13900-8B81-53DC-83AD-699DD8891660,1581F6Z9C23AL003CW6K,6TVFL9Q0M2X6V9,,6UZBL93021065D,7BVPM5DDA201D2,,,,,,
7/11/2026,7:25:49.36 PM,0m 42.4s,42.4,47.7060216779704,11.7405709967634,59.7,60.0,58.7,2449,177.2,21.103249,21.103249,-21.027236,8.500372,1.789552,14.316416,0,0.223694,-20.9,1.4,174.7,174.7,174.4,P-GPS,Auto Fly,,27,5,True,,Mini 4 Pro,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,167.4,167.4,False,False,False,False,False,False,,True,Normal,100,100,1024,1684,1024,1024,C,False,False,False,False,False,0,False,False,False,False,50,7.35,1241,2494,7.35,False,3.679,3.671,0.008,False,False,6.267,112.5,109.7,112.4,,,,,,,,,Idle,,,,,,4,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,47.7061320202969,11.7402183049631,95.4,2351.1,393.7,True,1,1,False,False,False,False,,True,False,False,,164,,16.4,59,S,N,2.9,3.35,Calm,True,True,,1.11.99,DJI Mini 4 Pro,1581F6Z9C23AL003,6TVFL9Q0M2X6V9,6UZBL93021065D,7BVPM5DDA201D2,191.3,3.5,62.3,27.100304,9.618842,0,0,DJI Mini 4 Pro,1581F6Z9C23AL003,6TVFL9Q0M2X6V9,6UZBL93021065D,7BVPM5DDA201D2,DJI Fly,,1.11.99,7AF13900-8B81-53DC-83AD-699DD8891660,1581F6Z9C23AL003CW6K,6TVFL9Q0M2X6V9,,6UZBL93021065D,7BVPM5DDA201D2,,,,,,
7/11/2026,7:25:49.46 PM,0m 42.5s,42.5,47.7060144083952,11.7405719742296,59.7,60.0,58.3,2449,179.9,21.326146,21.326146,-21.25093,8.500372,1.789552,14.316416,0,0.223694,-20,1.2,174.7,174.7,174.8,P-GPS,Auto Fly,,27,5,True,,Mini 4 Pro,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,167.4,167.4,False,False,False,False,False,False,,True,Normal,100,100,1024,1684,1024,1024,C,False,False,False,False,False,0,False,False,False,False,50,7.35,1241,2494,7.35,False,3.679,3.671,0.008,False,False,6.267,112.5,109.7,112.4,,,,,,,,,Idle,,,,,,4,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,47.7061320202969,11.7402183049631,96.8,2351.1,393.7,True,1,1,False,False,False,False,,True,False,False,,164,,16.4,59,S,N,2.9,3.35,Calm,True,True,,1.11.99,DJI Mini 4 Pro,1581F6Z9C23AL003,6TVFL9Q0M2X6V9,6UZBL93021065D,7BVPM5DDA201D2,191.3,3.5,62.3,27.100304,9.618842,0,0,DJI Mini 4 Pro,1581F6Z9C23AL003,6TVFL9Q0M2X6V9,6UZBL93021065D,7BVPM5DDA201D2,DJI Fly,,1.11.99,7AF13900-8B81-53DC-83AD-699DD8891660,1581F6Z9C23AL003CW6K,6TVFL9Q0M2X6V9,,6UZBL93021065D,7BVPM5DDA201D2,,,,,,
7/11/2026,7:25:49.56 PM,0m 42.6s,42.6,47.706004929258,11.7405733379966,59.7,60.0,58.3,2449,183.3,21.549059,21.549059,-21.474624,8.500372,1.789552,14.316416,0,0.223694,-19.9,1.7,174.9,174.9,174.4,P-GPS,Auto Fly,,27,5,True,,Mini 4 Pro,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,167.4,167.4,False,False,False,False,False,False,,True,Normal,100,100,1024,1684,1024,1024,C,False,False,False,False,False,0,False,False,False,False,50,7.35,1239,2494,7.35,False,3.679,3.671,0.008,False,False,6.342,112.6,109.7,112.6,,,,,,,,,Idle,,,,,,4,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,47.7061320202969,11.7402183049631,98.7,2351.1,393.7,True,1,1,False,False,False,False,,True,False,False,,164,,16.4,59,S,N,2.9,3.35,Calm,True,True,,1.11.99,DJI Mini 4 Pro,1581F6Z9C23AL003,6TVFL9Q0M2X6V9,6UZBL93021065D,7BVPM5DDA201D2,191.3,3.5,62.3,27.100304,9.618842,0,0,DJI Mini 4 Pro,1581F6Z9C23AL003,6TVFL9Q0M2X6V9,6UZBL93021065D,7BVPM5DDA201D2,DJI Fly,,1.11.99,7AF13900-8B81-53DC-83AD-699DD8891660,1581F6Z9C23AL003CW6K,6TVFL9Q0M2X6V9,,6UZBL93021065D,7BVPM5DDA201D2,,,,,,
7/11/2026,7:25:49.66 PM,0m 42.7s,42.7,47.7059966563475,11.7405744618344,59.7,60.0,58.3,2449,186.4,21.771988,21.771988,-21.698318,8.500372,1.789552,14.316416,0,0.223694,-18.8,1.7,174.8,174.8,174.7,P-GPS,Auto Fly,,27,5,True,,Mini 4 Pro,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,167.4,167.4,False,False,False,False,False,False,,True,Normal,100,100,1024,1684,1024,1024,C,False,False,False,False,False,0,False,False,False,False,50,7.35,1239,2494,7.35,False,3.679,3.671,0.008,False,False,6.342,112.6,109.7,112.6,,,,,,,,,Idle,,,,,,4,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,47.7061320202969,11.7402183049631,100.4,2351.1,393.7,True,1,1,False,False,False,False,,True,False,False,,164,,16.4,59,S,N,2.9,3.35,Calm,True,True,,1.11.99,DJI Mini 4 Pro,1581F6Z9C23AL003,6TVFL9Q0M2X6V9,6UZBL93021065D,7BVPM5DDA201D2,191.3,3.5,62.3,27.100304,9.618842,0,0,DJI Mini 4 Pro,1581F6Z9C23AL003,6TVFL9Q0M2X6V9,6UZBL93021065D,7BVPM5DDA201D2,DJI Fly,,1.11.99,7AF13900-8B81-53DC-83AD-699DD8891660,1581F6Z9C23AL003CW6K,6TVFL9Q0M2X6V9,,6UZBL93021065D,7BVPM5DDA201D2,,,,,,
7/11/2026,7:25:49.77 PM,0m 42.8s,42.8,47.7059882768162,11.7405756039813,59.7,60.0,59.0,2449,189.4,22.014262,22.014262,-21.922012,8.500372,2.013246,14.316416,0,0.223694,-18.6,1.9,174.9,174.9,174.7,P-GPS,Auto Fly,,27,5,True,,Mini 4 Pro,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,167.4,167.4,False,False,False,False,False,False,,True,Normal,100,100,1024,1684,1024,1024,C,False,False,False,False,False,0,False,False,False,False,50,7.35,1239,2494,7.35,False,3.679,3.671,0.008,False,False,6.342,112.6,109.7,112.6,,,,,,,,,Idle,,,,,,4,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,47.7061320202969,11.7402183049631,102.1,2351.1,393.7,True,1,1,False,False,False,False,,True,False,False,,164,,16.4,59,W,E,2.9,3.35,Calm,False,False,,1.11.99,DJI Mini 4 Pro,1581F6Z9C23AL003,6TVFL9Q0M2X6V9,6UZBL93021065D,7BVPM5DDA201D2,191.3,3.5,62.3,27.100304,9.618842,0,0,DJI Mini 4 Pro,1581F6Z9C23AL003,6TVFL9Q0M2X6V9,6UZBL93021065D,7BVPM5DDA201D2,DJI Fly,,1.11.99,7AF13900-8B81-53DC-83AD-699DD8891660,1581F6Z9C23AL003CW6K,6TVFL9Q0M2X6V9,,6UZBL93021065D,7BVPM5DDA201D2,,,,,,
7/11/2026,7:25:49.87 PM,0m 42.9s,42.9,47.7059793557159,11.740576987178,59.7,60.0,58.7,2449,192.7,22.237028,22.237028,-22.145706,8.500372,2.013246,14.316416,0,0.223694,-18.8,1.9,174.7,174.7,174.0,P-GPS,Auto Fly,,27,5,True,,Mini 4 Pro,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,167.4,167.4,False,False,False,False,False,False,,True,Normal,100,100,1024,1684,1024,1024,C,False,False,False,False,False,0,False,False,False,False,50,7.35,1239,2494,7.35,False,3.679,3.671,0.008,False,False,6.342,112.6,109.7,112.6,,,,,,,,,Idle,,,,,,4,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,47.7061320202969,11.7402183049631,104.1,2351.1,393.7,True,1,1,False,False,False,False,,True,False,False,,164,,16.4,59,W,E,2.9,3.35,Calm,False,False,,1.11.99,DJI Mini 4 Pro,1581F6Z9C23AL003,6TVFL9Q0M2X6V9,6UZBL93021065D,7BVPM5DDA201D2,191.3,3.5,62.3,27.100304,9.618842,0,0,DJI Mini 4 Pro,1581F6Z9C23AL003,6TVFL9Q0M2X6V9,6UZBL93021065D,7BVPM5DDA201D2,DJI Fly,,1.11.99,7AF13900-8B81-53DC-83AD-699DD8891660,1581F6Z9C23AL003CW6K,6TVFL9Q0M2X6V9,,6UZBL93021065D,7BVPM5DDA201D2,,,,,,
7/11/2026,7:25:49.97 PM,0m 43.0s,43.0,47.7059694454176,11.7405784656385,59.7,60.0,59.0,2449,196.3,22.459813,22.459813,-22.3694,8.500372,2.013246,14.316416,0,0.223694,-18.4,2.3,174.9,174.9,174.2,P-GPS,Auto Fly,,27,5,True,,Mini 4 Pro,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,167.4,167.4,False,False,False,False,False,False,,True,Normal,100,100,1024,1684,1024,1024,C,False,False,False,False,False,0,False,False,False,False,50,7.35,1239,2494,7.35,False,3.679,3.671,0.008,False,False,6.342,112.6,109.7,112.6,,,,,,,,,Idle,,,,,,4,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,47.7061320202969,11.7402183049631,106.4,2351.1,393.7,True,1,1,False,False,False,False,,True,False,False,,164,,16.4,59,W,E,3.13,3.35,Calm,False,False,,1.11.99,DJI Mini 4 Pro,1581F6Z9C23AL003,6TVFL9Q0M2X6V9,6UZBL93021065D,7BVPM5DDA201D2,191.3,3.5,62.3,27.100304,9.618842,0,0,DJI Mini 4 Pro,1581F6Z9C23AL003,6TVFL9Q0M2X6V9,6UZBL93021065D,7BVPM5DDA201D2,DJI Fly,,1.11.99,7AF13900-8B81-53DC-83AD-699DD8891660,1581F6Z9C23AL003CW6K,6TVFL9Q0M2X6V9,,6UZBL93021065D,7BVPM5DDA201D2,,,,,,
7/11/2026,7:25:50.07 PM,0m 43.1s,43.1,47.7059609083542,11.7405797924816,59.7,60.0,59.0,2449,199.5,22.480968,22.480968,-22.3694,8.500372,2.23694,14.316416,0,0.223694,-18.5,3.1,174.7,174.7,174.0,P-GPS,Auto Fly,,27,5,True,,Mini 4 Pro,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,167.4,167.4,False,False,False,False,False,False,,True,Normal,100,100,1024,1684,1024,1024,C,False,False,False,False,False,0,False,False,False,False,50,7.35,1239,2494,7.35,False,3.679,3.671,0.008,False,False,6.342,112.6,109.7,112.6,,,,,,,,,Idle,,,,,,4,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,47.7061320202969,11.7402183049631,108.4,2351.1,393.7,True,1,1,False,False,False,False,,True,False,False,,164,,16.4,59,W,E,3.13,3.35,Calm,False,False,,1.11.99,DJI Mini 4 Pro,1581F6Z9C23AL003,6TVFL9Q0M2X6V9,6UZBL93021065D,7BVPM5DDA201D2,191.3,3.5,62.3,27.100304,9.618842,0,0,DJI Mini 4 Pro,1581F6Z9C23AL003,6TVFL9Q0M2X6V9,6UZBL93021065D,7BVPM5DDA201D2,DJI Fly,,1.11.99,7AF13900-8B81-53DC-83AD-699DD8891660,1581F6Z9C23AL003CW6K,6TVFL9Q0M2X6V9,,6UZBL93021065D,7BVPM5DDA201D2,,,,,,
7/11/2026,7:25:50.17 PM,0m 43.2s,43.2,47.7059521869407,11.7405811521234,59.7,60.0,58.7,2449,202.7,22.703563,22.703563,-22.593094,8.500372,2.23694,14.316416,0,0.223694,-18.9,3.5,174.3,174.3,174.0,P-GPS,Auto Fly,,27,5,True,,Mini 4 Pro,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,167.4,167.4,False,False,False,False,False,False,,True,Normal,100,100,1024,1684,1024,1024,C,False,False,False,False,False,0,False,False,False,False,50,7.35,1239,2494,7.35,False,3.679,3.671,0.008,False,False,6.342,112.6,109.7,112.6,,,,,,,,,Idle,,,,,,4,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,47.7061320202969,11.7402183049631,110.6,2351.1,393.7,True,1,1,False,False,False,False,,True,False,False,,164,,16.4,59,W,E,3.35,3.35,Calm,False,False,,1.11.99,DJI Mini 4 Pro,1581F6Z9C23AL003,6TVFL9Q0M2X6V9,6UZBL93021065D,7BVPM5DDA201D2,191.3,3.5,62.3,27.100304,9.618842,0,0,DJI Mini 4 Pro,1581F6Z9C23AL003,6TVFL9Q0M2X6V9,6UZBL93021065D,7BVPM5DDA201D2,DJI Fly,,1.11.99,7AF13900-8B81-53DC-83AD-699DD8891660,1581F6Z9C23AL003CW6K,6TVFL9Q0M2X6V9,,6UZBL93021065D,7BVPM5DDA201D2,,,,,,
7/11/2026,7:25:50.27 PM,0m 43.3s,43.3,47.7059425954594,11.7405826450988,59.7,60.0,58.7,2449,206.2,22.926179,22.926179,-22.816788,8.500372,2.23694,14.316416,0,0.223694,-18.4,3.3,174.5,174.5,174.0,P-GPS,Auto Fly,,27,5,True,,Mini 4 Pro,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,167.4,167.4,False,False,False,False,False,False,,True,Normal,100,100,1024,1684,1024,1024,C,False,False,False,False,False,0,False,False,False,False,50,7.35,1239,2494,7.35,False,3.679,3.671,0.008,False,False,6.342,112.6,109.7,112.6,,,,,,,,,Idle,,,,,,4,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,47.7061320202969,11.7402183049631,113.0,2351.1,393.7,True,1,1,False,False,False,False,,True,False,False,,164,,16.4,59,W,E,3.35,3.35,Calm,False,False,,1.11.99,DJI Mini 4 Pro,1581F6Z9C23AL003,6TVFL9Q0M2X6V9,6UZBL93021065D,7BVPM5DDA201D2,191.3,3.5,62.3,27.100304,9.618842,0,0,DJI Mini 4 Pro,1581F6Z9C23AL003,6TVFL9Q0M2X6V9,6UZBL93021065D,7BVPM5DDA201D2,DJI Fly,,1.11.99,7AF13900-8B81-53DC-83AD-699DD8891660,1581F6Z9C23AL003CW6K,6TVFL9Q0M2X6V9,,6UZBL93021065D,7BVPM5DDA201D2,,,,,,
7/11/2026,7:25:50.37 PM,0m 43.4s,43.4,47.7059343131926,11.7405838972282,59.7,60.0,59.3,2449,209.2,22.926179,22.926179,-22.816788,8.500372,2.23694,14.316416,0,0.223694,-18.3,3.7,174.6,174.6,174.1,P-GPS,Auto Fly,,27,5,True,,Mini 4 Pro,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,167.4,167.4,False,False,False,False,False,False,,True,Normal,100,100,1024,1684,1024,1024,C,False,False,False,False,False,0,False,False,False,False,50,7.35,1239,2494,7.35,False,3.679,3.671,0.008,False,False,6.342,112.6,109.7,112.6,,,,,,,,,Idle,,,,,,4,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,47.7061320202969,11.7402183049631,115.1,2351.1,393.7,True,1,1,False,False,False,False,,True,False,False,,164,,16.4,59,W,E,3.57,3.57,Calm,False,False,,1.11.99,DJI Mini 4 Pro,1581F6Z9C23AL003,6TVFL9Q0M2X6V9,6UZBL93021065D,7BVPM5DDA201D2,191.3,3.5,62.3,27.100304,9.618842,0,0,DJI Mini 4 Pro,1581F6Z9C23AL003,6TVFL9Q0M2X6V9,6UZBL93021065D,7BVPM5DDA201D2,DJI Fly,,1.11.99,7AF13900-8B81-53DC-83AD-699DD8891660,1581F6Z9C23AL003CW6K,6TVFL9Q0M2X6V9,,6UZBL93021065D,7BVPM5DDA201D2,,,,,,
